"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIsland","Island"
"Fish","119776","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119309","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119305","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119307","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119326","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119320","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119323","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119699","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119308","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119261","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119298","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119295","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119290","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119291","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119313","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119312","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119315","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119253","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119311","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119293","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119310","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119306","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119304","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119506","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119502","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119503","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119505","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119247","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119314","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119027","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119172","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119173","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119175","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119176","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119174","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119177","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119178","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119263","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119183","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119171","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119188","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119184","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119185","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119186","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119182","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119181","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119187","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119190","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119072","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119211","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119164","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119166","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119169","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119167","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119165","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119163","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119209","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119214","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119170","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119212","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119168","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119216","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119210","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119215","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119217","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119223","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119224","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119220","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119192","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119213","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119243","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119189","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119232","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119236","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119237","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119235","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119238","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119239","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119240","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
"Fish","119233","United States of America","United States","Louisiana","Louisiana","St. Tammany","Saint Tammany",,
